job_link,job_skills
https://ca.linkedin.com/jobs/view/geotechnical-technical-director-at-stantec-3685704011,"Geotechnical engineering, Bridge construction, Tunnel construction, Soil engineering, Rock engineering, Structural design, Technical writing, Project management, Risk management, Standard development, Method development, Tool development, Personnel supervision, Personnel development, Service offerings, Discipline development, Master's degree in civil or geological engineering, 15 years of experience, Member of the Quebec Order of Engineers (OIQ), Bilingualism French and English, Knowledge sharing, Mining industry experience, Author of technical publications, Dynamic work environment, Flexible work schedule, Competitive compensation, Professional association membership fees reimbursement, Flexible group insurance plan, Group RRSP, Employee Stock Ownership Plan, Training and skills development program, Health dental and vision plans, Wellbeing program, Health care spending account, Wellness spending accounts, Group registered retirement savings plan, Employee stock purchase program, Group taxfree savings account, Life and accidental death & dismemberment (AD&D) insurance, Shortterm/longterm disability plans, Emergency travel benefits, Tuition reimbursement, Professional membership fee coverage, Paid time off"
https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3749906063,"Tax preparation, Sales, Marketing, Customer service, Team collaboration, Communication, IRS requirements, H&R Block Income Tax Course, Retail, Public speaking, Time management"
https://www.linkedin.com/jobs/view/customer-service-representative-cashier-138-at-conn-s-homeplus-3672549931,"Customer service skills, Data entry skills, Organizational skills, Credit check, High school diploma or GED, Retail schedule, Background check"
https://www.linkedin.com/jobs/view/registered-nurse-rn-at-premise-health-3777681447,"Nursing, Patient care, Treatment, Evaluation, Assessment, Vital signs, Medical tests, Collaboration, Occupational health, Health screening, Laboratory tests, Quality control, Documentation, Health education, Emergency care, Medication administration, Medical records, Infection control, Patient privacy, Followup care, Nursing school, Associates degree, Bachelor's degree, Registered nurse license, AHA or ARC Basic Life Support, Advanced Cardiac Life Support, Occupational Health Nursing certification, Emergency Nursing certification, Case Management certification, Experience in emergency room, Experience in occupational health clinic, Experience in ambulatory care clinic, Worklife balance, Competitive pay, Benefits packages, Medical insurance, Dental insurance, Vision insurance, Life insurance, 401(k), Paid holidays, Vacation time, Wellness program"
https://www.linkedin.com/jobs/view/pretrial-program-specialist-at-county-of-san-joaquin-3655342740,"Interviewing, Advanced interviewing techniques, Court and arrest procedures, Research and investigative methods, Communication, Written communication, Report writing, Oral communication, Language mechanics, General computer operations, Basic principles of human behavior, Applied psychology, Principles and practices of written and oral communication, Microsoft Word, Microsoft Outlook, Windows operating system, Internet Explorer/Google Chrome, Ability to use a computer, Ability to type, Ability to work independently, Ability to work as part of a team, Ability to meet deadlines, Ability to work under pressure, Ability to handle difficult situations, Ability to learn new things, Ability to communicate effectively, Ability to solve problems, Ability to make decisions, Ability to work with a diverse population, Ability to work with confidential information, Ability to work in a fastpaced environment, Ability to work in a multicultural environment, Ability to work in a highstress environment, Ability to work in a physically demanding environment, Ability to work in a hazardous environment, Ability to work in a noisy environment, Ability to work in a dirty environment, Ability to work in a confined space, Ability to work in a hot environment, Ability to work in a cold environment, Ability to work in a wet environment, Ability to work in a dry environment, Ability to work in a highaltitude environment, Ability to work in a lowaltitude environment, Ability to work in a pressurised environment, Ability to work in a vacuum environment"
https://uk.linkedin.com/jobs/view/supervisor-planned-and-voids-at-howells-recruitment-3795179932,"Schedule of Rates, Pre and post inspections, Team management, Voids Contract management, Safety accreditation, Asbestos awareness, Scaffold inspection accreditation, KPI management, Reporting, Communication, Customer service, Time management, Quality control, IT literacy, SSSTS or equivalent"
https://www.linkedin.com/jobs/view/medication-specialist-at-community-healthlink-inc-3683024417,"Medication Management, Substance use disorder treatment, Mental health counseling, Group therapy, Domestic violence counseling, Health education, Parenting skills development, Vocational training, Life skills training, MAP certification, CPR certification, First Aid certification, CORI review, High school diploma, Associates degree, Bachelor's degree, United States driver's license, Registered and insured automobile, Cleaning supplies"
https://www.linkedin.com/jobs/view/lecturer-quantitative-methods-and-business-analytics-pool-at-university-of-colorado-colorado-springs-3798722256,"Quantitative Methods, Business Analytics, Business Statistics, Data Analysis, Data Visualization, Spreadsheet Software, Statistical Software, Online Teaching Platforms, Hybrid Teaching Platforms, Master's Degree in Business Administration, Master's Degree in Operations Management, Master's Degree in Supply Chain Management, Master's Degree in Business Analytics, PhD in Business Administration, PhD in Operations Management, PhD in Supply Chain Management, PhD in Business Analytics, Teaching Experience, Online Teaching Experience, Industry Experience, Professional Activities Engagement, Physical Requirements, Moderate Sitting, Moderate Bending, Fine Motor Skills, Lifting up to 20 pounds, Computer Skills, Data Manipulation, Statistical Analysis, Data Visualization, Microsoft Office Suite, Presentation Software"
https://www.linkedin.com/jobs/view/personal-trainer-north-ymca-at-ymca-of-the-iowa-mississippi-valley-3795889343,"Personal Training Certification, Fitness Assessments, Exercise Techniques, Communication Skills, Interpersonal Skills, Passion for Fitness, Patience, Empathy, Adaptability, Flexibility, Safe Exercise Prescription, CPR/AED/First Aid Certifications, Ability to Lift 45 Pounds, YMCA Values (Caring Honesty Respect Responsibility), CPR/AED/First Aid Certifications, Minimum 20 Hours per Week, 4Star Rated Charity Navigator Employer"
https://www.linkedin.com/jobs/view/front-desk-supervisor-at-true-north-hotel-group-3802212907,"Front Desk Supervisor, AC Hotel, Tuscaloosa AL, Hospitality, Guest satisfaction, Supervision, Front Office operations, Personnel, Friendly service, Efficiency, Guest service, Checkin, Checkout, Room keys, Guest questions, Guest needs, Dining reservations, Entertainment reservations, Transportation reservations, Guest problems, Guest complaints, Clerical duties, Phone calls, Messages, Reservations, Filing, Photocopying, Faxing, Mailing, High school diploma, GED, Hospitality management experience, Lifting, Carrying, Pushing, Pulling, Placing objects, 50 pounds"
https://www.linkedin.com/jobs/view/functional-medicine-provider-at-forum-health-3801118022,"Functional medicine, Hormone therapy, Patient engagement, eClinicalWorks, Electronic medical record (EMR), DEA license, Texas state license, National board certification"
https://www.linkedin.com/jobs/view/technical-specialist-multiple-levels-at-strategic-alliance-business-group-sabg-3792419816,"Engineering, Scientific, Analysis, Policy, Planning, Speechwriting, DoD 8570 IAM III Certified Information Security Manager (CISM), Personnel Systems Management (PSM), Microsoft Office Suite (Word Excel Outlook PowerPoint), Problem Solving, Written Communication, Diversity, Ethics, Planning/Organizing, Professionalism, Reasoning Ability, Computer Skills, Mathematical Skills, Language Skills"
https://www.linkedin.com/jobs/view/assistant-store-manager-at-extra-space-storage-3804743039,"Customer service, Sales, Unit rentals, Unit insurance, Moving supplies, Rental processes, Agreements, Facility maintenance, Sweeping, Mopping, Light bulb change, Teamwork, Errands, Travel, Computer skills, Driver's license, Personal vehicle, High school diploma, GED equivalent"
https://uk.linkedin.com/jobs/view/financial-consultant-at-c4s-search-3792278042,"Finance, Accounting, ERP, Business management, Project planning, Project budget management, Business process analysis, Design, Requirements gathering, Functional design, Golive and support, Training, BI, Gap analysis, Fit analysis"
https://www.linkedin.com/jobs/view/rn-case-manager-js-case-management-administration-mbmc-at-baptist-memorial-at-health-ecareers-3805705225,"Discharge planning, Readmission Reduction, Payer Communication, Critical thinking, Communication, Organization, Interpersonal skills, Computer skills, Knowledge of payer requirements, Problem solving, Governmental regulations, BSN or MSN, RN with at least one (1) year of clinical experience, Certified Case Manager, RNCase Manager, Case Management Administration, Nurse RN, Clinical, PRN, Days, Jackson MS metro area"
https://www.linkedin.com/jobs/view/transmission-line-engineer-at-stantec-3784918542,"Transmission line engineering, PLSCADD, PLSPOLE, PLSTOWER, FE modeling, IEC, IEEE, ASCE, Cigre, CSA, NESC, Project management, GIS mapping software, Structural engineering, Civil engineering, Mechanical engineering, Electrical engineering, Professional Engineer (PE), North American Engineering Association, Utility standards, Design practices"
https://www.linkedin.com/jobs/view/landscape-architecture-analyst-at-kimley-horn-3786112431,"Landscape Architecture, Adobe Photoshop, SketchUp, InDesign, Illustrator, GIS/ArcView, PowerPoint, AutoCAD, Civil 3D, Excel, Site Planning, Urban Design, Redevelopment, MixedUse Development, Residential Development, Streetscapes, Design Guidelines, Public Infrastructure Design, Parks, Community Facility Design, Federal Regulations, State Regulations, Local Regulations, KimleyHorn Practices, Client Practices, Procedures, Standards, Licensure, Client Relationships, Mentoring, Networking, Training, Quality, Retention, Benefits, Company Values"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ct-technologist-at-treva-corporation-3805283119,"CT Technologist, Allied Health Professional, 40 hours per week, 8 hours nights, Travel, Pay package, Taxfree stipend, Vision benefits, Weekly pay, Guaranteed Hours, 401k retirement plan, Referral bonus, Medical benefits, Dental benefits"
https://www.linkedin.com/jobs/view/assistant-branch-manager-at-service-one-credit-union-3774326635,"Banking, Financial Services, Team Management, Loan Rates, Customer Service, Associate Training, Member Services, Leadership, Profit Sharing, Tuition Reimbursement, Referral Techniques, Sales, Coaching, WorkLife Balance, College Degree or Associate Degree, 401(k) Plan, Gym Membership Discounts, Volunteer Opportunities, Employee Engagement Programs, Free Premium Account, Mobile Phone Insurance, Identity Theft Recovery, Travel Discounts, Shopping Discounts, Disability Insurance, Corporate Culture, Positive Work Environment, Great Benefits, Competitive Pay, Branch Management Experience, Education or Work Experience, Customer Experience, Communication Skills, Time Management, Delegation Skills, Motivation, Leadership Skills"
